student_id,gender,department,attendance,internal_marks,assignment_score,previous_cgpa,backlogs,study_hours,at_risk
S27027,Male,IT,65,90,90,9.25,1,7.1,0
S27028,Male,Computer,59,44,58,5.31,3,1.4,1
S27029,Male,Computer,85,84,90,7.14,1,4.4,0
S27030,Female,IT,60,59,40,5.08,1,1.0,1
S27031,Female,Computer,87,68,94,8.16,0,4.8,0
S27032,Male,AI,83,68,75,7.7,1,5.1,0
S27033,Female,IT,76,60,73,9.62,0,8.0,0
S27034,Male,IT,74,67,85,9.53,0,6.1,0
S27035,Female,Computer,48,62,60,5.39,1,1.5,1
S27036,Male,IT,69,56,83,9.79,0,4.8,0
S27037,Male,IT,59,41,43,5.75,1,3.0,1
S27038,Male,Computer,54,48,43,6.4,3,2.7,1
S27039,Male,Computer,68,65,59,9.76,0,7.0,0
S27040,Male,Computer,95,61,88,8.59,0,4.8,0
S27041,Female,Computer,65,91,72,9.36,0,5.4,0
S27042,Female,AI,76,93,84,6.92,0,6.7,0
S27043,Male,IT,72,67,72,6.89,0,7.9,0
S27044,Female,Computer,62,47,37,6.42,3,2.1,1
S27045,Female,AI,87,74,82,6.7,0,3.7,0
S27046,Male,AI,82,90,87,6.73,0,7.9,0
S27047,Male,IT,76,74,86,8.46,1,3.1,0
S27048,Female,IT,94,66,77,9.47,0,7.5,0
S27049,Female,IT,73,87,79,8.6,1,4.9,0
S27050,Female,IT,65,67,57,8.81,1,4.1,0
S27051,Male,IT,80,98,97,8.8,0,5.9,0
S27052,Male,AI,70,100,78,7.81,1,5.5,0
S27053,Male,IT,100,59,95,8.48,0,6.3,0
S27054,Male,Computer,95,73,67,8.18,1,4.5,0
S27055,Female,Computer,60,52,64,5.32,2,1.1,1
S27056,Male,Computer,92,90,88,7.61,0,3.9,0
S27057,Male,IT,91,96,77,7.14,0,5.4,0
S27058,Male,IT,79,79,71,8.48,1,3.4,0
S27059,Male,Computer,69,52,67,6.36,2,2.6,1
S27060,Female,Computer,94,58,83,9.64,0,6.7,0
S27061,Male,IT,76,77,55,6.84,1,7.1,0
S27062,Male,Computer,79,82,62,8.59,0,5.0,0
S27063,Female,Computer,73,77,100,9.66,0,3.3,0
S27064,Male,AI,91,97,72,9.8,0,6.6,0
S27065,Female,IT,98,71,90,8.42,0,6.3,0
S27066,Female,IT,82,86,81,7.52,0,4.0,0
S27067,Male,IT,95,100,72,9.29,0,6.7,0
S27068,Male,Computer,67,59,36,5.27,3,3.8,1
S27069,Female,AI,83,87,95,8.64,0,3.7,0
S27070,Male,Computer,82,95,96,7.26,0,3.9,0
S27071,Female,AI,87,76,65,6.97,1,5.5,0
S27072,Male,AI,80,78,90,7.7,0,5.0,0
S27073,Female,Computer,79,87,62,7.2,0,5.1,0
S27074,Female,AI,97,100,80,9.94,1,6.5,0
S27075,Female,IT,74,98,93,9.66,0,4.5,0
S27076,Male,AI,99,57,69,9.54,1,4.1,0
S27077,Female,Computer,92,98,60,7.65,0,4.6,0
S27078,Female,Computer,88,59,75,8.31,1,7.5,0
S27079,Male,IT,85,57,85,8.27,1,3.4,0
S27080,Female,Computer,72,84,59,7.18,0,5.9,0
S27081,Male,IT,75,56,87,7.41,0,7.7,0
S27082,Female,IT,72,73,84,9.19,0,6.4,0
S27083,Female,AI,94,80,81,9.16,0,8.0,0
S27084,Female,Computer,65,75,69,9.96,0,4.9,0
S27085,Male,AI,66,63,95,9.64,1,6.1,0
S27086,Male,Computer,84,81,94,8.34,0,7.9,0
S27087,Male,Computer,85,68,70,8.73,0,6.4,0
S27088,Male,IT,88,71,97,6.62,0,7.2,0
S27089,Male,IT,70,65,60,8.93,0,6.4,0
S27090,Female,IT,66,65,37,6.52,2,1.2,1
S27091,Female,Computer,95,74,70,7.73,0,4.1,0
S27092,Female,IT,76,82,87,6.76,0,4.7,0
S27093,Female,Computer,77,80,94,7.73,0,4.9,0
S27094,Male,AI,67,97,79,6.73,1,5.9,0
S27095,Male,Computer,82,94,75,7.92,1,3.8,0
S27096,Female,AI,82,98,72,6.54,1,6.2,0
S27097,Female,IT,95,97,91,6.72,0,7.7,0
S27098,Male,AI,71,60,78,9.89,1,8.0,0
S27099,Female,IT,99,72,79,8.33,0,5.0,0
S27100,Female,Computer,85,68,97,7.04,1,3.6,0
S27101,Male,AI,67,56,42,4.99,1,3.9,1
S27102,Male,AI,63,50,36,4.92,3,1.0,1
S27103,Male,IT,93,81,89,9.45,0,5.4,0
S27104,Male,IT,75,65,76,7.88,1,7.9,0
S27105,Male,IT,72,89,77,6.6,0,6.5,0
S27106,Male,IT,87,97,57,8.75,0,5.8,0
S27107,Male,IT,56,50,46,6.67,3,2.0,1
S27108,Female,AI,92,59,70,9.89,0,5.5,0
S27109,Female,Computer,46,63,45,5.84,3,3.2,1
S27110,Female,IT,89,95,97,7.25,0,6.3,0
S27111,Female,Computer,91,76,88,8.45,0,7.1,0
S27112,Female,AI,67,73,77,7.5,0,3.5,0
S27113,Male,IT,72,55,66,6.57,1,4.6,0
S27114,Female,IT,69,98,83,6.59,0,7.6,0
S27115,Female,IT,87,75,98,7.4,0,3.1,0
S27116,Male,AI,89,66,60,8.62,0,6.4,0
S27117,Female,AI,66,42,44,5.3,2,1.6,1
S27118,Male,IT,67,58,60,6.17,2,3.8,1
S27119,Female,IT,68,55,71,6.7,0,7.9,0
S27120,Female,IT,78,98,93,7.94,0,7.4,0
S27121,Female,IT,69,94,81,8.33,0,5.6,0
S27122,Female,Computer,89,77,82,8.2,0,7.9,0
S27123,Female,IT,95,70,64,9.9,0,4.7,0
S27124,Female,AI,94,89,91,8.36,0,4.3,0
S27125,Male,Computer,69,35,70,4.89,3,1.2,1
S27126,Female,Computer,82,83,86,8.97,0,4.0,0
S27127,Female,AI,100,89,58,9.77,1,5.1,0
S27128,Female,Computer,70,62,69,5.61,3,1.0,1
S27129,Male,Computer,60,45,56,5.22,1,2.6,1
S27130,Female,IT,80,58,84,9.03,0,6.7,0
S27131,Female,AI,86,91,67,7.67,1,3.3,0
S27132,Female,IT,93,94,98,8.45,1,3.5,0
S27133,Male,IT,55,53,46,6.68,3,3.0,1
S27134,Female,Computer,90,99,58,8.15,1,3.8,0
S27135,Female,AI,81,91,95,7.35,0,3.0,0
S27136,Female,AI,52,59,35,5.4,3,1.1,1
S27137,Female,IT,88,55,84,9.69,0,7.2,0
S27138,Female,Computer,89,61,93,8.81,1,4.0,0
S27139,Male,AI,87,94,97,9.31,0,3.7,0
S27140,Female,IT,64,47,36,6.73,3,1.6,1
S27141,Male,IT,79,94,77,8.48,0,3.2,0
S27142,Male,Computer,49,39,51,5.32,2,3.4,1
S27143,Female,Computer,87,55,61,8.31,0,7.5,0
S27144,Male,AI,47,43,67,6.55,2,3.1,1
S27145,Male,Computer,94,55,55,7.72,0,3.9,0
S27146,Female,Computer,75,98,69,9.49,0,5.1,0
S27147,Female,AI,51,47,41,6.63,2,1.4,1
S27148,Female,AI,65,92,80,9.68,1,7.0,0
S27149,Male,AI,75,81,82,9.78,0,5.0,0
S27150,Female,AI,70,76,99,9.89,0,7.3,0
S27151,Female,IT,45,38,51,5.14,2,2.5,1
S27152,Male,IT,56,46,40,5.31,3,3.4,1
S27153,Female,Computer,69,58,95,6.89,0,7.5,0
S27154,Female,AI,71,100,70,8.83,1,5.3,0
S27155,Female,Computer,98,56,71,9.64,0,6.1,0
S27156,Male,IT,92,76,65,8.21,1,6.6,0
S27157,Female,IT,48,53,70,4.96,2,2.7,1
S27158,Female,AI,70,58,38,6.57,1,2.1,1
S27159,Male,Computer,69,89,69,9.13,0,7.1,0
S27160,Male,Computer,89,56,84,9.25,0,3.4,0
S27161,Female,IT,73,57,78,7.92,0,4.6,0
S27162,Male,Computer,70,93,66,9.82,0,3.2,0
S27163,Female,Computer,66,90,58,8.26,0,5.8,0
S27164,Male,AI,59,58,49,4.97,1,1.9,1
S27165,Female,IT,91,93,99,8.98,0,4.1,0
S27166,Female,IT,92,61,69,9.93,0,7.8,0
S27167,Male,AI,88,76,70,9.96,1,7.3,0
S27168,Female,AI,49,39,65,6.69,3,3.2,1
S27169,Male,AI,66,62,69,8.79,0,4.1,0
S27170,Female,Computer,87,99,76,6.75,0,3.4,0
S27171,Male,AI,100,77,75,8.71,1,7.3,0
S27172,Male,AI,58,39,66,6.05,3,3.5,1
S27173,Male,Computer,45,51,42,5.04,3,2.3,1
S27174,Male,Computer,69,100,93,7.29,1,6.8,0
S27175,Male,AI,72,80,68,7.61,0,3.6,0
S27176,Female,Computer,79,90,88,7.8,0,7.4,0
S27177,Female,AI,92,79,57,9.56,0,3.9,0
S27178,Female,IT,67,43,57,5.68,3,2.3,1
S27179,Female,IT,100,93,69,6.65,0,3.1,0
S27180,Male,Computer,74,81,61,9.29,0,4.4,0
S27181,Male,IT,45,53,42,6.05,2,3.7,1
S27182,Male,AI,52,45,53,4.9,2,1.6,1
S27183,Male,IT,96,74,58,7.79,0,4.0,0
S27184,Female,IT,98,95,63,9.31,0,5.7,0
S27185,Male,AI,55,63,48,6.8,3,2.0,1
S27186,Male,AI,98,82,92,8.22,0,5.4,0
S27187,Female,Computer,91,68,96,7.38,0,5.4,0
S27188,Male,Computer,77,62,93,8.85,0,7.4,0
S27189,Male,AI,67,91,92,7.46,0,4.9,0
S27190,Female,Computer,77,99,58,8.47,0,4.9,0
S27191,Male,Computer,71,63,87,9.95,0,6.3,0
S27192,Male,Computer,65,92,65,6.84,0,5.2,0
S27193,Male,IT,70,36,48,5.58,1,2.2,1
S27194,Male,IT,88,64,91,9.05,0,5.6,0
S27195,Female,Computer,61,51,53,6.7,2,3.8,1
S27196,Female,AI,93,66,60,7.02,0,5.7,0
S27197,Female,Computer,94,73,59,7.55,0,5.5,0
S27198,Female,Computer,94,86,59,9.16,0,7.7,0
S27199,Female,Computer,76,95,99,8.21,0,4.7,0
S27200,Female,AI,71,59,90,8.43,0,6.9,0
S27201,Female,AI,46,55,70,6.05,1,3.2,1
S27202,Female,Computer,89,71,82,7.21,0,4.6,0
S27203,Male,IT,79,59,82,9.81,1,4.9,0
S27204,Female,Computer,99,60,80,8.06,1,7.1,0
S27205,Female,Computer,69,76,63,9.53,0,6.6,0
S27206,Female,IT,67,76,92,9.53,0,3.7,0
S27207,Male,Computer,72,55,73,7.26,1,5.8,0
S27208,Female,AI,69,71,90,7.89,0,4.4,0
S27209,Male,AI,88,87,91,7.01,0,5.1,0
S27210,Male,AI,48,58,69,5.27,3,3.4,1
S27211,Male,AI,80,75,81,7.36,0,6.0,0
S27212,Female,IT,95,93,85,8.69,0,4.5,0
S27213,Female,AI,98,97,81,7.17,1,4.4,0
S27214,Female,IT,65,74,68,6.86,0,6.6,0
S27215,Female,Computer,93,61,83,9.51,0,6.7,0
S27216,Female,IT,87,63,58,7.13,0,6.1,0
S27217,Female,AI,68,84,91,9.14,0,7.1,0
S27218,Female,IT,65,68,74,7.27,1,6.8,0
S27219,Female,IT,84,72,84,7.74,1,3.9,0
S27220,Female,AI,97,91,68,7.33,0,5.7,0
S27221,Male,IT,81,65,75,7.48,0,3.0,0
S27222,Male,Computer,91,95,72,7.95,0,8.0,0
S27223,Female,IT,75,81,94,9.34,0,7.7,0
S27224,Male,Computer,92,96,95,9.29,0,7.4,0
S27225,Male,IT,65,70,81,7.99,0,3.1,0
S27226,Female,IT,65,66,60,9.86,0,7.9,0
S27227,Male,IT,76,82,79,9.79,1,4.5,0
S27228,Female,IT,70,76,89,9.87,1,5.1,0
S27229,Male,AI,85,57,81,8.98,1,4.4,0
S27230,Male,AI,75,59,58,8.07,0,7.0,0
S27231,Female,IT,51,48,36,4.96,3,2.3,1
S27232,Male,AI,91,99,77,8.16,0,3.1,0
S27233,Female,Computer,87,73,68,8.35,0,6.4,0
S27234,Female,AI,49,36,38,4.86,2,2.7,1
S27235,Female,Computer,88,77,84,8.1,0,4.7,0
S27236,Male,IT,71,95,78,8.67,1,5.1,0
S27237,Male,IT,48,48,47,5.33,2,3.6,1
S27238,Female,Computer,87,61,96,8.86,0,7.9,0
S27239,Female,AI,73,66,92,7.8,1,6.3,0
S27240,Female,Computer,94,57,85,6.83,1,6.9,0
S27241,Female,IT,69,62,71,9.02,0,5.0,0
S27242,Male,AI,90,99,81,7.26,1,3.5,0
S27243,Male,Computer,66,73,59,9.83,0,4.0,0
S27244,Female,AI,78,77,59,9.64,1,3.2,0
S27245,Female,AI,83,59,78,9.97,0,4.8,0
S27246,Female,Computer,96,68,75,7.04,0,5.2,0
S27247,Male,AI,66,88,80,9.87,0,4.8,0
S27248,Male,Computer,89,89,79,7.46,1,3.3,0
S27249,Female,AI,91,80,57,9.9,0,4.4,0
S27250,Male,IT,69,84,84,9.47,1,5.3,0
S27251,Female,AI,53,40,66,5.43,3,3.5,1
S27252,Male,Computer,88,57,91,8.84,0,5.0,0
S27253,Female,AI,74,85,55,7.43,0,4.5,0
S27254,Male,AI,91,75,57,7.34,0,4.6,0
S27255,Female,AI,58,36,45,6.53,2,3.4,1
S27256,Male,AI,81,68,56,7.08,0,5.7,0
S27257,Female,AI,96,68,74,9.63,0,6.8,0
S27258,Male,IT,77,91,97,8.4,0,3.8,0
S27259,Female,Computer,71,67,93,7.94,0,3.3,0
S27260,Female,IT,70,93,55,8.85,0,7.5,0
S27261,Male,IT,95,94,61,8.86,1,4.8,0
S27262,Female,AI,66,61,83,9.21,0,7.1,0
S27263,Female,AI,73,85,59,8.3,1,7.4,0
S27264,Female,AI,71,70,55,8.22,0,7.5,0
S27265,Female,AI,97,87,80,6.51,0,5.5,0
S27266,Male,AI,85,80,60,7.87,1,6.5,0
S27267,Female,AI,74,98,90,8.52,1,7.0,0
S27268,Male,IT,67,88,86,9.3,0,7.0,0
S27269,Male,AI,58,52,43,5.78,1,2.5,1
S27270,Male,AI,79,77,73,8.36,1,5.7,0
S27271,Male,AI,71,75,100,7.62,0,4.2,0
S27272,Male,Computer,88,92,63,8.33,1,4.1,0
S27273,Female,IT,76,76,63,9.98,0,6.6,0
S27274,Male,IT,61,48,62,5.9,3,2.4,1
S27275,Male,Computer,88,91,85,7.91,0,3.3,0
S27276,Male,AI,85,59,58,6.77,1,7.7,0
S27277,Male,AI,100,88,99,9.16,1,6.2,0
S27278,Female,AI,84,77,87,9.07,1,5.2,0
S27279,Female,IT,67,80,62,8.12,0,5.7,0
S27280,Female,IT,89,59,61,7.44,0,5.7,0
S27281,Female,AI,95,90,70,9.26,0,6.1,0
S27282,Female,AI,58,51,70,6.79,3,1.6,1
S27283,Male,IT,80,67,88,6.93,0,7.5,0
S27284,Female,AI,75,56,89,7.78,0,7.2,0
S27285,Female,AI,68,100,63,8.58,0,7.1,0
S27286,Male,Computer,53,54,70,5.86,2,1.2,1
S27287,Male,AI,84,87,76,8.66,0,5.5,0
S27288,Male,Computer,86,75,72,9.76,0,3.0,0
S27289,Female,Computer,49,49,47,5.09,1,2.7,1
S27290,Female,Computer,55,56,58,5.4,2,1.7,1
S27291,Male,IT,83,86,77,8.65,0,4.6,0
S27292,Male,Computer,78,99,67,8.32,1,4.3,0
S27293,Female,AI,93,79,84,8.55,0,7.2,0
S27294,Female,AI,99,56,74,9.13,0,6.9,0
S27295,Female,Computer,70,57,76,6.68,0,6.7,0
S27296,Male,Computer,55,35,46,5.35,1,1.0,1
S27297,Female,IT,79,55,88,7.34,1,5.4,0
S27298,Male,Computer,86,79,66,7.29,0,7.3,0
S27299,Male,AI,73,65,67,9.81,1,3.6,0
S27300,Female,Computer,73,90,86,9.84,0,4.2,0
S27301,Male,AI,99,87,94,7.77,0,5.9,0
S27302,Female,AI,69,89,62,9.22,0,6.7,0
S27303,Male,AI,92,65,94,9.78,0,3.4,0
S27304,Male,IT,99,98,70,9.99,1,5.4,0
S27305,Male,IT,73,91,97,7.13,0,5.9,0
S27306,Male,AI,72,75,66,7.96,0,4.5,0
S27307,Male,AI,93,69,73,8.44,0,3.9,0
S27308,Male,AI,61,58,44,5.16,1,3.2,1
S27309,Male,IT,71,74,74,6.67,0,5.1,0
S27310,Female,Computer,81,89,68,9.36,1,3.3,0
S27311,Female,AI,87,79,99,7.58,0,4.3,0
S27312,Female,AI,96,75,81,7.7,0,4.9,0
S27313,Male,IT,69,71,71,9.35,1,4.9,0
S27314,Female,IT,83,100,93,8.81,0,3.1,0
S27315,Male,Computer,73,69,92,8.8,0,6.4,0
S27316,Male,AI,48,58,47,5.17,1,2.7,1
S27317,Male,Computer,90,62,74,9.91,0,5.1,0
S27318,Male,IT,94,97,82,6.73,0,5.4,0
S27319,Male,Computer,82,62,74,7.27,0,7.6,0
S27320,Female,Computer,86,95,77,9.11,0,6.0,0
S27321,Male,AI,46,38,46,5.86,2,1.9,1
S27322,Male,AI,83,59,97,8.08,0,7.9,0
S27323,Female,Computer,71,56,87,8.45,0,6.7,0
S27324,Male,Computer,77,97,64,7.66,0,5.5,0
S27325,Female,Computer,83,65,97,8.64,0,6.7,0
S27326,Male,IT,86,56,90,6.5,0,7.1,0
S27327,Female,AI,68,85,95,9.12,0,3.0,0
S27328,Female,Computer,70,72,75,9.36,1,7.4,0
S27329,Female,Computer,81,69,80,7.05,1,4.1,0
S27330,Male,Computer,97,56,72,8.89,0,3.6,0
S27331,Male,IT,46,50,39,6.23,1,3.6,1
S27332,Female,IT,58,45,36,6.44,2,1.8,1
S27333,Female,IT,71,83,66,8.28,0,6.5,0
S27334,Female,IT,87,64,61,7.04,0,3.7,0
S27335,Female,Computer,91,72,97,7.83,0,3.1,0
S27336,Male,Computer,92,96,100,7.85,0,7.0,0
S27337,Female,Computer,78,86,61,9.66,0,4.9,0
S27338,Female,AI,77,62,94,9.76,0,4.0,0
S27339,Female,IT,55,56,44,4.99,3,2.1,1
S27340,Male,IT,95,61,91,7.8,1,3.6,0
S27341,Female,AI,72,84,56,8.3,0,6.3,0
S27342,Male,IT,66,58,92,7.12,1,4.7,0
S27343,Female,AI,69,86,97,7.41,0,4.6,0
S27344,Female,Computer,54,48,46,4.84,1,3.7,1
S27345,Female,IT,78,57,55,7.9,0,6.3,0
S27346,Female,IT,66,49,35,6.04,3,2.1,1
S27347,Male,Computer,66,84,97,8.94,1,3.9,0
S27348,Female,AI,54,52,38,4.86,2,3.2,1
S27349,Female,AI,96,81,71,7.53,1,5.5,0
S27350,Male,IT,78,58,96,9.28,1,5.5,0
S27351,Male,AI,84,83,81,8.11,0,7.5,0
S27352,Male,Computer,50,56,39,5.74,2,1.1,1
S27353,Female,Computer,48,36,52,5.97,1,1.9,1
S27354,Male,Computer,96,80,61,9.15,0,6.0,0
S27355,Female,Computer,66,84,100,6.99,0,3.9,0
S27356,Female,Computer,65,79,99,8.5,0,7.7,0
S27357,Male,IT,46,55,64,5.28,1,1.5,1
S27358,Male,Computer,66,85,57,6.59,0,3.3,0
S27359,Male,AI,81,81,85,7.23,0,4.9,0
S27360,Female,IT,73,83,78,8.99,0,5.4,0
S27361,Female,Computer,65,49,47,6.5,3,3.4,1
S27362,Female,AI,82,88,59,9.54,0,6.9,0
S27363,Male,Computer,96,86,89,7.08,1,5.6,0
S27364,Female,Computer,78,75,92,7.92,1,6.9,0
S27365,Female,Computer,95,71,92,6.97,0,7.0,0
S27366,Male,Computer,75,99,75,7.85,0,6.8,0
S27367,Male,AI,63,65,55,5.09,3,1.7,1
S27368,Female,IT,90,80,58,8.14,1,5.6,0
S27369,Female,AI,84,91,68,8.9,0,5.3,0
S27370,Female,Computer,46,42,38,5.81,1,3.6,1
S27371,Female,Computer,97,99,84,9.41,0,4.4,0
S27372,Male,AI,65,67,87,6.52,0,5.0,0
S27373,Male,AI,88,63,97,9.03,0,7.2,0
S27374,Male,AI,93,80,75,8.4,0,4.4,0
S27375,Male,IT,86,85,74,7.58,0,6.1,0
S27376,Female,AI,57,57,57,5.97,2,3.9,1
S27377,Male,Computer,75,59,69,7.56,0,4.9,0
S27378,Male,IT,75,65,92,7.58,0,4.6,0
S27379,Female,Computer,74,62,66,7.34,0,6.0,0
S27380,Male,IT,69,74,82,7.63,0,6.0,0
S27381,Female,Computer,67,66,69,6.5,0,6.2,0
S27382,Male,IT,74,84,60,9.57,1,5.3,0
S27383,Male,IT,73,77,59,8.65,1,6.3,0
S27384,Male,AI,67,91,65,6.83,0,4.2,0
S27385,Male,Computer,98,65,57,7.45,0,7.4,0
S27386,Female,IT,73,58,65,6.82,1,5.5,0
S27387,Male,Computer,77,63,94,9.95,0,3.2,0
S27388,Female,AI,53,35,68,4.81,2,2.4,1
S27389,Female,Computer,53,62,60,6.59,1,1.6,1
S27390,Male,AI,93,95,59,7.72,0,6.1,0
S27391,Female,Computer,73,65,92,7.43,0,7.6,0
S27392,Male,AI,73,65,93,6.87,0,6.6,0
S27393,Male,AI,75,69,66,6.94,0,4.6,0
S27394,Male,Computer,93,82,93,9.99,0,5.9,0
S27395,Female,IT,68,91,69,8.7,0,7.6,0
S27396,Female,AI,84,68,75,8.51,0,6.3,0
S27397,Female,Computer,52,45,46,6.66,1,2.7,1
S27398,Male,IT,70,60,97,6.86,0,3.8,0
S27399,Male,Computer,98,92,97,7.3,0,5.1,0
S27400,Male,AI,79,74,80,7.54,0,7.4,0
S27401,Male,Computer,61,38,39,5.57,2,3.6,1
S27402,Male,Computer,86,93,96,6.99,0,3.2,0
S27403,Male,AI,89,84,85,9.47,0,4.2,0
S27404,Male,IT,76,62,56,9.59,1,5.7,0
S27405,Male,AI,58,62,47,6.09,1,1.4,1
S27406,Male,IT,70,81,62,9.39,0,4.2,0
S27407,Female,IT,76,95,77,7.38,0,5.1,0
S27408,Female,Computer,67,67,98,9.73,0,4.0,0
S27409,Female,AI,78,58,71,9.94,0,5.9,0
S27410,Female,IT,84,61,90,6.86,0,4.7,0
S27411,Female,Computer,71,99,64,8.94,0,6.7,0
S27412,Male,IT,66,97,89,9.81,0,4.9,0
S27413,Female,IT,76,88,99,6.65,0,7.0,0
S27414,Male,IT,99,83,77,7.15,1,5.0,0
S27415,Male,Computer,72,63,59,7.86,1,6.6,0
S27416,Female,IT,47,60,62,4.99,2,2.5,1
S27417,Male,IT,78,75,89,8.51,0,6.3,0
S27418,Male,Computer,94,71,79,9.84,0,3.5,0
S27419,Male,AI,79,74,97,9.34,1,6.7,0
S27420,Male,Computer,97,88,92,8.81,1,4.1,0
S27421,Female,Computer,78,55,66,8.95,0,4.5,0
S27422,Female,Computer,99,81,56,8.35,1,7.0,0
S27423,Male,AI,95,77,82,8.92,0,6.8,0
S27424,Female,Computer,72,99,85,9.69,0,4.4,0
S27425,Female,IT,81,60,55,8.99,0,6.7,0
S27426,Male,Computer,69,60,39,5.27,2,2.1,1
S27427,Female,AI,53,63,40,6.22,2,1.8,1
S27428,Female,Computer,67,88,68,7.86,0,3.6,0
S27429,Male,AI,91,75,63,8.75,0,6.0,0
S27430,Male,AI,83,56,71,6.84,0,7.1,0
S27431,Female,AI,93,76,99,9.17,0,4.5,0
S27432,Male,Computer,72,99,88,6.62,0,3.0,0
S27433,Male,AI,84,76,55,6.51,0,3.7,0
S27434,Male,IT,77,85,84,7.19,0,4.3,0
S27435,Male,IT,85,83,98,8.92,0,6.8,0
S27436,Male,Computer,71,65,94,7.26,1,4.4,0
S27437,Female,Computer,64,40,69,6.45,1,1.5,1
S27438,Male,AI,66,99,79,8.75,0,3.4,0
S27439,Female,IT,78,97,74,6.86,0,3.3,0
S27440,Male,AI,54,65,54,5.32,3,3.4,1
S27441,Female,AI,47,60,52,6.76,3,3.8,1
S27442,Female,Computer,84,59,83,9.55,1,4.4,0
S27443,Male,IT,48,40,64,5.75,1,2.1,1
S27444,Male,AI,96,73,73,6.6,0,5.5,0
S27445,Male,Computer,83,59,89,6.86,0,5.9,0
S27446,Male,Computer,88,65,95,7.63,0,4.4,0
S27447,Female,IT,46,37,70,6.75,2,1.6,1
S27448,Male,AI,62,56,56,6.73,2,1.9,1
S27449,Female,IT,84,100,86,6.8,0,7.3,0
S27450,Male,AI,68,91,99,8.44,0,7.3,0
S27451,Female,AI,65,80,90,9.91,0,6.0,0
S27452,Male,IT,80,77,71,7.95,0,5.1,0
S27453,Female,Computer,53,54,58,6.01,1,3.9,1
S27454,Male,IT,92,96,96,9.27,0,4.2,0
S27455,Male,IT,88,56,93,7.56,1,6.1,0
S27456,Male,Computer,69,53,49,5.6,1,3.4,1
S27457,Female,AI,80,58,55,8.26,1,3.3,0
S27458,Male,Computer,68,61,82,6.79,1,3.8,0
S27459,Female,AI,80,78,86,7.12,0,6.4,0
S27460,Female,AI,54,39,47,5.2,2,3.3,1
S27461,Male,AI,77,91,91,8.92,0,4.8,0
S27462,Male,IT,76,89,68,9.27,0,4.5,0
S27463,Female,AI,73,78,65,8.69,0,4.9,0
S27464,Female,IT,72,80,84,7.79,1,3.8,0
S27465,Male,AI,68,94,69,7.13,0,7.4,0
S27466,Female,AI,100,57,61,9.37,0,7.8,0
S27467,Male,IT,76,94,61,8.2,0,6.9,0
S27468,Female,AI,99,61,96,7.74,0,6.2,0
S27469,Male,Computer,100,63,83,8.0,1,4.4,0
S27470,Male,Computer,96,76,58,6.86,1,5.0,0
S27471,Male,AI,74,64,68,7.62,0,4.6,0
S27472,Male,Computer,85,68,89,7.61,0,4.7,0
S27473,Male,Computer,54,50,41,5.52,1,2.9,1
S27474,Female,Computer,98,83,77,6.67,1,5.3,0
S27475,Female,AI,70,38,54,5.62,1,2.4,1
S27476,Female,IT,68,64,69,9.53,0,5.5,0
S27477,Male,AI,86,55,64,8.89,0,4.6,0
S27478,Male,Computer,76,83,59,8.96,1,6.7,0
S27479,Female,Computer,82,89,81,9.97,0,4.7,0
S27480,Male,AI,98,90,74,8.35,0,5.4,0
S27481,Female,Computer,80,70,87,9.89,0,7.1,0
S27482,Male,AI,97,69,80,9.13,0,6.8,0
S27483,Female,IT,79,56,55,7.65,0,3.8,0
S27484,Male,IT,74,75,61,7.71,0,5.3,0
S27485,Male,Computer,66,79,65,7.52,0,7.0,0
S27486,Female,IT,73,56,96,8.63,1,3.6,0
S27487,Male,IT,95,91,85,6.71,1,6.5,0
S27488,Male,AI,86,60,97,8.93,0,6.3,0
S27489,Female,AI,48,57,37,6.58,2,3.7,1
S27490,Female,AI,98,78,58,9.86,0,6.7,0
S27491,Female,Computer,86,82,87,9.15,0,6.3,0
S27492,Male,IT,99,77,94,7.82,0,5.9,0
S27493,Male,Computer,58,59,65,4.93,1,2.6,1
S27494,Female,AI,90,90,85,9.5,0,6.0,0
S27495,Female,Computer,86,70,82,8.67,1,5.6,0
S27496,Male,AI,89,100,56,6.85,1,7.5,0
S27497,Female,IT,45,46,59,6.26,1,2.8,1
S27498,Male,AI,52,49,46,6.55,2,2.9,1
S27499,Male,Computer,76,76,76,7.46,1,4.5,0
S27500,Female,AI,57,40,69,6.62,2,3.6,1
S27501,Female,Computer,71,94,85,8.48,0,3.6,0
S27502,Female,IT,74,75,96,9.21,1,3.4,0
S27503,Female,IT,68,89,68,9.03,1,5.2,0
S27504,Female,IT,74,100,63,8.87,0,3.2,0
S27505,Male,IT,86,70,68,9.33,0,5.2,0
S27506,Male,IT,89,75,81,9.43,0,5.5,0
S27507,Female,Computer,65,54,41,4.96,2,1.1,1
S27508,Female,AI,85,63,78,7.85,0,4.5,0
S27509,Male,AI,80,90,83,7.23,1,3.9,0
S27510,Male,IT,58,60,47,6.36,2,1.7,1
S27511,Male,Computer,91,66,70,6.98,0,4.8,0
S27512,Male,Computer,82,65,76,9.21,1,7.3,0
S27513,Male,AI,80,92,78,8.63,0,4.2,0
S27514,Female,Computer,89,62,70,6.57,1,4.9,0
S27515,Female,AI,46,50,66,6.72,2,3.1,1
S27516,Male,IT,91,95,95,9.93,0,5.6,0
S27517,Male,Computer,92,59,86,8.04,0,5.7,0
S27518,Male,Computer,65,79,59,6.84,0,5.8,0
